HCPCS,MOD,PROCSTAT,CARRIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
74712,,A,13102,00,407.56,407.56
74712,,A,13202,01,438.03,438.03
74712,,A,13202,02,447.35,447.35
74712,,A,13202,03,415.01,415.01
74712,,A,13282,99,366.88,366.88
74712,,A,13292,04,442.63,442.63
74712,,A,14112,03,377.81,377.81
74712,,A,14112,99,357.99,357.99
74712,,A,14212,01,440.03,440.03
74712,,A,14212,99,397.73,397.73
74712,,A,14312,40,393.35,393.35
74712,,A,14412,01,393.09,393.09
74712,,A,14512,50,376.69,376.69
74712,,A,15102,00,351.32,351.32
74712,,A,15202,00,358.62,358.62
74712,TC,A,01112,05,342.81,342.81
74712,TC,A,01112,09,350.55,350.55
74712,TC,A,01112,51,320.55,320.55
74712,TC,A,01112,52,342.84,342.84
74712,TC,A,01112,53,320.50,320.50
74712,TC,A,01112,54,266.75,266.75
74712,TC,A,01112,55,266.67,266.67
74712,TC,A,01112,56,266.67,266.67
74712,TC,A,01112,57,266.67,266.67
74712,TC,A,01112,58,266.67,266.67
74712,TC,A,01112,59,266.67,266.67
74712,TC,A,01112,60,266.67,266.67
74712,TC,A,01112,61,266.67,266.67
74712,TC,A,01112,62,266.99,266.99
74712,TC,A,01112,63,282.94,282.94
74712,TC,A,01112,64,281.97,281.97
74712,TC,A,01112,65,350.69,350.69
74712,TC,A,01112,66,295.57,295.57
74712,TC,A,01112,67,298.73,298.73
74712,TC,A,01112,68,266.67,266.67
74712,TC,A,01112,69,266.67,266.67
74712,TC,A,01112,70,266.67,266.67
74712,TC,A,01112,75,266.67,266.67
74712,TC,A,01182,17,287.64,287.64
74712,TC,A,01182,18,287.93,287.93
74712,TC,A,01182,71,266.68,266.68
74712,TC,A,01182,72,290.96,290.96
74712,TC,A,01182,73,277.11,277.11
74712,TC,A,01182,74,283.67,283.67
74712,TC,A,01212,01,276.67,276.67
74712,TC,A,01312,00,243.90,243.90
74712,TC,A,02102,01,259.16,259.16
74712,TC,A,02202,00,223.87,223.87
74712,TC,A,02302,01,270.52,270.52
74712,TC,A,02302,99,242.56,242.56
74712,TC,A,02402,02,298.76,298.76
74712,TC,A,02402,99,256.46,256.46
74712,TC,A,03102,00,236.15,236.15
74712,TC,A,03202,01,243.82,243.82
74712,TC,A,03302,01,243.23,243.23
74712,TC,A,03402,02,243.16,243.16
74712,TC,A,03502,09,229.15,229.15
74712,TC,A,03602,21,243.57,243.57
74712,TC,A,04112,01,259.15,259.15
74712,TC,A,04212,05,223.87,223.87
74712,TC,A,04312,00,217.62,217.62
74712,TC,A,04412,09,241.42,241.42
74712,TC,A,04412,11,242.71,242.71
74712,TC,A,04412,15,241.95,241.95
74712,TC,A,04412,18,242.50,242.50
74712,TC,A,04412,20,221.90,221.90
74712,TC,A,04412,28,240.30,240.30
74712,TC,A,04412,31,257.80,257.80
74712,TC,A,04412,99,231.35,231.35
74712,TC,A,05102,00,222.58,222.58
74712,TC,A,05202,00,220.02,220.02
74712,TC,A,05302,01,232.17,232.17
74712,TC,A,05302,02,228.99,228.99
74712,TC,A,05302,99,210.29,210.29
74712,TC,A,05402,00,224.51,224.51
74712,TC,A,06102,12,225.42,225.42
74712,TC,A,06102,15,251.16,251.16
74712,TC,A,06102,16,246.34,246.34
74712,TC,A,06102,99,223.26,223.26
74712,TC,A,06202,00,250.16,250.16
74712,TC,A,06302,00,232.93,232.93
74712,TC,A,07102,13,209.10,209.10
74712,TC,A,07202,01,229.64,229.64
74712,TC,A,07202,99,215.86,215.86
74712,TC,A,07302,00,209.81,209.81
74712,TC,A,08102,00,225.59,225.59
74712,TC,A,08202,01,236.02,236.02
74712,TC,A,08202,99,222.83,222.83
74712,TC,A,09102,03,247.79,247.79
74712,TC,A,09102,04,255.31,255.31
74712,TC,A,09102,99,233.65,233.65
74712,TC,A,09202,20,246.48,246.48
74712,TC,A,09202,50,246.48,246.48
74712,TC,A,10112,00,213.04,213.04
74712,TC,A,10212,01,247.91,247.91
74712,TC,A,10212,99,217.79,217.79
74712,TC,A,10312,35,221.27,221.27
74712,TC,A,11202,01,225.22,225.22
74712,TC,A,11302,00,239.40,239.40
74712,TC,A,11402,16,212.45,212.45
74712,TC,A,11502,00,227.20,227.20
74712,TC,A,12102,01,240.81,240.81
74712,TC,A,12202,01,287.16,287.16
74712,TC,A,12302,01,261.79,261.79
74712,TC,A,12302,99,246.66,246.66
74712,TC,A,12402,01,282.75,282.75
74712,TC,A,12402,99,266.26,266.26
74712,TC,A,12502,01,253.98,253.98
74712,TC,A,12502,99,223.86,223.86
74712,TC,A,13102,00,262.73,262.73
74712,TC,A,13202,01,283.75,283.75
74712,TC,A,13202,02,290.58,290.58
74712,TC,A,13202,03,267.11,267.11
74712,TC,A,13282,99,231.39,231.39
74712,TC,A,13292,04,288.46,288.46
74712,TC,A,14112,03,241.27,241.27
74712,TC,A,14112,99,224.02,224.02
74712,TC,A,14212,01,290.82,290.82
74712,TC,A,14212,99,256.49,256.49
74712,TC,A,14312,40,253.66,253.66
74712,TC,A,14412,01,251.73,251.73
74712,TC,A,14512,50,240.90,240.90
74712,TC,A,15102,00,216.79,216.79
74712,TC,A,15202,00,222.71,222.71
74775,,C,01112,05,376.34,376.34
74775,,C,01112,09,384.62,384.62
74775,,C,01112,51,352.76,352.76
74775,,C,01112,52,376.40,376.40
74775,,C,01112,53,352.68,352.68
74775,,C,01112,54,296.36,296.36
74775,,C,01112,55,296.20,296.20
74775,,C,01112,56,296.20,296.20
74775,,C,01112,57,296.20,296.20
74775,,C,01112,58,296.20,296.20
74775,,C,01112,59,296.20,296.20
74775,,C,01112,60,296.20,296.20
74775,,C,01112,61,296.20,296.20
74775,,C,01112,62,296.75,296.75
74775,,C,01112,63,313.38,313.38
74775,,C,01112,64,312.28,312.28
74775,,C,01112,65,384.85,384.85
74775,,C,01112,66,326.13,326.13
74775,,C,01112,67,329.57,329.57
74775,,C,01112,68,296.20,296.20
74775,,C,01112,69,296.20,296.20
74775,,C,01112,70,296.20,296.20
74775,,C,01112,75,296.20,296.20
74775,,C,01182,17,318.14,318.14
74775,,C,01182,18,318.72,318.72
74775,,C,01182,71,296.21,296.21
74775,,C,01182,72,321.55,321.55
74775,,C,01182,73,306.98,306.98
74775,,C,01182,74,313.98,313.98
74775,,C,01212,01,306.21,306.21
74775,,C,01312,00,272.52,272.52
74775,,C,02102,01,298.13,298.13
74775,,C,02202,00,251.60,251.60
74775,,C,02302,01,300.29,300.29
74775,,C,02302,99,271.05,271.05
74775,,C,02402,02,330.19,330.19
74775,,C,02402,99,285.71,285.71
74775,,C,03102,00,264.53,264.53
74775,,C,03202,01,272.55,272.55
74775,,C,03302,01,271.56,271.56
74775,,C,03402,02,271.44,271.44
74775,,C,03502,09,257.33,257.33
74775,,C,03602,21,272.12,272.12
74775,,C,04112,01,288.48,288.48
74775,,C,04212,05,252.07,252.07
74775,,C,04312,00,245.34,245.34
74775,,C,04412,09,270.09,270.09
74775,,C,04412,11,271.49,271.49
74775,,C,04412,15,270.67,270.67
74775,,C,04412,18,271.58,271.58
74775,,C,04412,20,249.86,249.86
74775,,C,04412,28,269.00,269.00
74775,,C,04412,31,286.95,286.95
74775,,C,04412,99,259.60,259.60
74775,,C,05102,00,250.22,250.22
74775,,C,05202,00,247.64,247.64
74775,,C,05302,01,260.51,260.51
74775,,C,05302,02,257.21,257.21
74775,,C,05302,99,237.89,237.89
74775,,C,05402,00,252.20,252.20
74775,,C,06102,12,254.18,254.18
74775,,C,06102,15,280.75,280.75
74775,,C,06102,16,276.11,276.11
74775,,C,06102,99,251.67,251.67
74775,,C,06202,00,278.65,278.65
74775,,C,06302,00,260.86,260.86
74775,,C,07102,13,236.37,236.37
74775,,C,07202,01,257.98,257.98
74775,,C,07202,99,243.63,243.63
74775,,C,07302,00,237.25,237.25
74775,,C,08102,00,253.38,253.38
74775,,C,08202,01,264.92,264.92
74775,,C,08202,99,250.94,250.94
74775,,C,09102,03,277.16,277.16
74775,,C,09102,04,285.39,285.39
74775,,C,09102,99,262.35,262.35
74775,,C,09202,20,275.29,275.29
74775,,C,09202,50,275.29,275.29
74775,,C,10112,00,240.47,240.47
74775,,C,10212,01,276.96,276.96
74775,,C,10212,99,245.78,245.78
74775,,C,10312,35,248.95,248.95
74775,,C,11202,01,253.24,253.24
74775,,C,11302,00,267.80,267.80
74775,,C,11402,16,240.41,240.41
74775,,C,11502,00,255.14,255.14
74775,,C,12102,01,269.47,269.47
74775,,C,12202,01,318.47,318.47
74775,,C,12302,01,291.58,291.58
74775,,C,12302,99,275.62,275.62
74775,,C,12402,01,314.06,314.06
74775,,C,12402,99,296.59,296.59
74775,,C,12502,01,283.52,283.52
74775,,C,12502,99,251.89,251.89
74775,,C,13102,00,292.62,292.62
74775,,C,13202,01,315.45,315.45
74775,,C,13202,02,322.67,322.67
74775,,C,13202,03,297.63,297.63
74775,,C,13282,99,259.51,259.51
74775,,C,13292,04,320.23,320.23
74775,,C,14112,03,269.68,269.68
74775,,C,14112,99,251.85,251.85
74775,,C,14212,01,321.85,321.85
74775,,C,14212,99,285.83,285.83
74775,,C,14312,40,282.63,282.63
74775,,C,14412,01,281.03,281.03
74775,,C,14512,50,269.22,269.22
74775,,C,15102,00,244.57,244.57
74775,,C,15202,00,250.74,250.74
74775,TC,C,01112,05,343.47,343.47
74775,TC,C,01112,09,351.25,351.25
74775,TC,C,01112,51,321.09,321.09
74775,TC,C,01112,52,343.48,343.48
74775,TC,C,01112,53,321.08,321.08
74775,TC,C,01112,54,267.07,267.07
74775,TC,C,01112,55,267.05,267.05
74775,TC,C,01112,56,267.05,267.05
74775,TC,C,01112,57,267.05,267.05
74775,TC,C,01112,58,267.05,267.05
74775,TC,C,01112,59,267.05,267.05
74775,TC,C,01112,60,267.05,267.05
74775,TC,C,01112,61,267.05,267.05
74775,TC,C,01112,62,267.15,267.15
74775,TC,C,01112,63,283.36,283.36
74775,TC,C,01112,64,282.39,282.39
74775,TC,C,01112,65,351.30,351.30
74775,TC,C,01112,66,296.02,296.02
74775,TC,C,01112,67,299.19,299.19
74775,TC,C,01112,68,267.05,267.05
74775,TC,C,01112,69,267.05,267.05
74775,TC,C,01112,70,267.05,267.05
74775,TC,C,01112,75,267.05,267.05
74775,TC,C,01182,17,288.02,288.02
74775,TC,C,01182,18,288.27,288.27
74775,TC,C,01182,71,267.05,267.05
74775,TC,C,01182,72,291.40,291.40
74775,TC,C,01182,73,277.52,277.52
74775,TC,C,01182,74,284.09,284.09
74775,TC,C,01212,01,277.04,277.04
74775,TC,C,01312,00,244.01,244.01
74775,TC,C,02102,01,259.50,259.50
74775,TC,C,02202,00,224.17,224.17
74775,TC,C,02302,01,270.77,270.77
74775,TC,C,02302,99,242.75,242.75
74775,TC,C,02402,02,299.04,299.04
74775,TC,C,02402,99,256.65,256.65
74775,TC,C,03102,00,236.23,236.23
74775,TC,C,03202,01,243.83,243.83
74775,TC,C,03302,01,243.63,243.63
74775,TC,C,03402,02,243.60,243.60
74775,TC,C,03502,09,229.18,229.18
74775,TC,C,03602,21,243.74,243.74
74775,TC,C,04112,01,259.34,259.34
74775,TC,C,04212,05,223.68,223.68
74775,TC,C,04312,00,217.70,217.70
74775,TC,C,04412,09,241.56,241.56
74775,TC,C,04412,11,242.81,242.81
74775,TC,C,04412,15,242.06,242.06
74775,TC,C,04412,18,242.25,242.25
74775,TC,C,04412,20,221.89,221.89
74775,TC,C,04412,28,240.37,240.37
74775,TC,C,04412,31,257.91,257.91
74775,TC,C,04412,99,231.38,231.38
74775,TC,C,05102,00,222.93,222.93
74775,TC,C,05202,00,220.29,220.29
74775,TC,C,05302,01,232.14,232.14
74775,TC,C,05302,02,228.97,228.97
74775,TC,C,05302,99,210.22,210.22
74775,TC,C,05402,00,224.87,224.87
74775,TC,C,06102,12,224.69,224.69
74775,TC,C,06102,15,250.66,250.66
74775,TC,C,06102,16,245.48,245.48
74775,TC,C,06102,99,222.83,222.83
74775,TC,C,06202,00,250.65,250.65
74775,TC,C,06302,00,233.37,233.37
74775,TC,C,07102,13,209.33,209.33
74775,TC,C,07202,01,229.51,229.51
74775,TC,C,07202,99,215.81,215.81
74775,TC,C,07302,00,209.89,209.89
74775,TC,C,08102,00,225.88,225.88
74775,TC,C,08202,01,235.53,235.53
74775,TC,C,08202,99,222.69,222.69
74775,TC,C,09102,03,247.26,247.26
74775,TC,C,09102,04,254.32,254.32
74775,TC,C,09102,99,233.28,233.28
74775,TC,C,09202,20,246.50,246.50
74775,TC,C,09202,50,246.50,246.50
74775,TC,C,10112,00,213.25,213.25
74775,TC,C,10212,01,247.79,247.79
74775,TC,C,10212,99,217.59,217.59
74775,TC,C,10312,35,221.51,221.51
74775,TC,C,11202,01,225.27,225.27
74775,TC,C,11302,00,239.59,239.59
74775,TC,C,11402,16,212.07,212.07
74775,TC,C,11502,00,227.39,227.39
74775,TC,C,12102,01,240.87,240.87
74775,TC,C,12202,01,287.21,287.21
74775,TC,C,12302,01,261.68,261.68
74775,TC,C,12302,99,246.72,246.72
74775,TC,C,12402,01,282.81,282.81
74775,TC,C,12402,99,266.26,266.26
74775,TC,C,12502,01,253.87,253.87
74775,TC,C,12502,99,223.84,223.84
74775,TC,C,13102,00,262.65,262.65
74775,TC,C,13202,01,283.47,283.47
74775,TC,C,13202,02,290.13,290.13
74775,TC,C,13202,03,267.03,267.03
74775,TC,C,13282,99,231.55,231.55
74775,TC,C,13292,04,288.29,288.29
74775,TC,C,14112,03,241.51,241.51
74775,TC,C,14112,99,224.22,224.22
74775,TC,C,14212,01,291.03,291.03
74775,TC,C,14212,99,256.66,256.66
74775,TC,C,14312,40,253.77,253.77
74775,TC,C,14412,01,251.83,251.83
74775,TC,C,14512,50,241.23,241.23
74775,TC,C,15102,00,216.77,216.77
74775,TC,C,15202,00,222.65,222.65
75635,,A,01112,05,376.83,376.83
75635,,A,01112,09,384.39,384.39
75635,,A,01112,51,355.99,355.99
75635,,A,01112,52,377.04,377.04
75635,,A,01112,53,355.70,355.70
75635,,A,01112,54,307.71,307.71
75635,,A,01112,55,307.11,307.11
75635,,A,01112,56,307.11,307.11
75635,,A,01112,57,307.11,307.11
75635,,A,01112,58,307.11,307.11
75635,,A,01112,59,307.11,307.11
75635,,A,01112,60,307.11,307.11
75635,,A,01112,61,307.11,307.11
75635,,A,01112,62,309.10,309.10
75635,,A,01112,63,322.32,322.32
75635,,A,01112,64,321.11,321.11
75635,,A,01112,65,385.22,385.22
75635,,A,01112,66,331.79,331.79
75635,,A,01112,67,335.16,335.16
75635,,A,01112,68,307.11,307.11
75635,,A,01112,69,307.11,307.11
75635,,A,01112,70,307.11,307.11
75635,,A,01112,75,307.11,307.11
75635,,A,01182,17,326.10,326.10
75635,,A,01182,18,327.57,327.57
75635,,A,01182,71,307.14,307.14
75635,,A,01182,72,328.64,328.64
75635,,A,01182,73,315.92,315.92
75635,,A,01182,74,322.30,322.30
75635,,A,01212,01,314.44,314.44
75635,,A,01312,00,288.12,288.12
75635,,A,02102,01,338.61,338.61
75635,,A,02202,00,269.37,269.37
75635,,A,02302,01,311.36,311.36
75635,,A,02302,99,286.31,286.31
75635,,A,02402,02,338.20,338.20
75635,,A,02402,99,299.35,299.35
75635,,A,03102,00,281.70,281.70
75635,,A,03202,01,288.91,288.91
75635,,A,03302,01,285.35,285.35
75635,,A,03402,02,284.93,284.93
75635,,A,03502,09,276.02,276.02
75635,,A,03602,21,287.35,287.35
75635,,A,04112,01,301.64,301.64
75635,,A,04212,05,273.13,273.13
75635,,A,04312,00,265.67,265.67
75635,,A,04412,09,286.38,286.38
75635,,A,04412,11,287.95,287.95
75635,,A,04412,15,287.08,287.08
75635,,A,04412,18,290.37,290.37
75635,,A,04412,20,270.06,270.06
75635,,A,04412,28,285.98,285.98
75635,,A,04412,31,300.26,300.26
75635,,A,04412,99,277.89,277.89
75635,,A,05102,00,267.89,267.89
75635,,A,05202,00,266.28,266.28
75635,,A,05302,01,279.10,279.10
75635,,A,05302,02,276.29,276.29
75635,,A,05302,99,260.51,260.51
75635,,A,05402,00,269.41,269.41
75635,,A,06102,12,278.63,278.63
75635,,A,06102,15,299.63,299.63
75635,,A,06102,16,298.27,298.27
75635,,A,06102,99,274.49,274.49
75635,,A,06202,00,290.62,290.62
75635,,A,06302,00,276.16,276.16
75635,,A,07102,13,257.13,257.13
75635,,A,07202,01,277.66,277.66
75635,,A,07202,99,265.12,265.12
75635,,A,07302,00,258.89,258.89
75635,,A,08102,00,270.88,270.88
75635,,A,08202,01,285.88,285.88
75635,,A,08202,99,271.88,271.88
75635,,A,09102,03,296.44,296.44
75635,,A,09102,04,306.51,306.51
75635,,A,09102,99,282.93,282.93
75635,,A,09202,20,291.08,291.08
75635,,A,09202,50,291.08,291.08
75635,,A,10112,00,260.72,260.72
75635,,A,10212,01,293.64,293.64
75635,,A,10212,99,267.96,267.96
75635,,A,10312,35,267.50,267.50
75635,,A,11202,01,272.46,272.46
75635,,A,11302,00,283.67,283.67
75635,,A,11402,16,264.69,264.69
75635,,A,11502,00,273.03,273.03
75635,,A,12102,01,286.24,286.24
75635,,A,12202,01,330.26,330.26
75635,,A,12302,01,306.54,306.54
75635,,A,12302,99,291.66,291.66
75635,,A,12402,01,327.01,327.01
75635,,A,12402,99,311.46,311.46
75635,,A,12502,01,299.88,299.88
75635,,A,12502,99,271.80,271.80
75635,,A,13102,00,307.51,307.51
75635,,A,13202,01,330.61,330.61
75635,,A,13202,02,337.77,337.77
75635,,A,13202,03,313.15,313.15
75635,,A,13282,99,276.89,276.89
75635,,A,13292,04,333.84,333.84
75635,,A,14112,03,284.86,284.86
75635,,A,14112,99,270.27,270.27
75635,,A,14212,01,331.18,331.18
75635,,A,14212,99,299.80,299.80
75635,,A,14312,40,296.56,296.56
75635,,A,14412,01,296.51,296.51
75635,,A,14512,50,283.90,283.90
75635,,A,15102,00,265.68,265.68
75635,,A,15202,00,271.15,271.15
75635,TC,A,01112,05,251.91,251.91
75635,TC,A,01112,09,257.59,257.59
75635,TC,A,01112,51,235.59,235.59
75635,TC,A,01112,52,251.95,251.95
75635,TC,A,01112,53,235.54,235.54
75635,TC,A,01112,54,196.09,196.09
75635,TC,A,01112,55,196.02,196.02
75635,TC,A,01112,56,196.02,196.02
75635,TC,A,01112,57,196.02,196.02
75635,TC,A,01112,58,196.02,196.02
75635,TC,A,01112,59,196.02,196.02
75635,TC,A,01112,60,196.02,196.02
75635,TC,A,01112,61,196.02,196.02
75635,TC,A,01112,62,196.34,196.34
75635,TC,A,01112,63,207.97,207.97
75635,TC,A,01112,64,207.26,207.26
75635,TC,A,01112,65,257.73,257.73
75635,TC,A,01112,66,217.25,217.25
75635,TC,A,01112,67,219.56,219.56
75635,TC,A,01112,68,196.02,196.02
75635,TC,A,01112,69,196.02,196.02
75635,TC,A,01112,70,196.02,196.02
75635,TC,A,01112,75,196.02,196.02
75635,TC,A,01182,17,211.45,211.45
75635,TC,A,01182,18,211.67,211.67
75635,TC,A,01182,71,196.03,196.03
75635,TC,A,01182,72,213.86,213.86
75635,TC,A,01182,73,203.69,203.69
75635,TC,A,01182,74,208.51,208.51
75635,TC,A,01212,01,203.38,203.38
75635,TC,A,01312,00,179.37,179.37
75635,TC,A,02102,01,190.51,190.51
75635,TC,A,02202,00,164.57,164.57
75635,TC,A,02302,01,198.90,198.90
75635,TC,A,02302,99,178.35,178.35
75635,TC,A,02402,02,219.67,219.67
75635,TC,A,02402,99,188.58,188.58
75635,TC,A,03102,00,173.69,173.69
75635,TC,A,03202,01,179.36,179.36
75635,TC,A,03302,01,178.77,178.77
75635,TC,A,03402,02,178.70,178.70
75635,TC,A,03502,09,168.56,168.56
75635,TC,A,03602,21,179.10,179.10
75635,TC,A,04112,01,190.56,190.56
75635,TC,A,04212,05,164.76,164.76
75635,TC,A,04312,00,160.05,160.05
75635,TC,A,04412,09,177.54,177.54
75635,TC,A,04412,11,178.51,178.51
75635,TC,A,04412,15,177.94,177.94
75635,TC,A,04412,18,178.49,178.49
75635,TC,A,04412,20,163.24,163.24
75635,TC,A,04412,28,176.74,176.74
75635,TC,A,04412,31,189.59,189.59
75635,TC,A,04412,99,170.17,170.17
75635,TC,A,05102,00,163.60,163.60
75635,TC,A,05202,00,161.74,161.74
75635,TC,A,05302,01,170.80,170.80
75635,TC,A,05302,02,168.46,168.46
75635,TC,A,05302,99,154.72,154.72
75635,TC,A,05402,00,165.01,165.01
75635,TC,A,06102,12,166.11,166.11
75635,TC,A,06102,15,184.95,184.95
75635,TC,A,06102,16,181.55,181.55
75635,TC,A,06102,99,164.41,164.41
75635,TC,A,06202,00,183.83,183.83
75635,TC,A,06302,00,171.18,171.18
75635,TC,A,07102,13,153.73,153.73
75635,TC,A,07202,01,168.98,168.98
75635,TC,A,07202,99,158.81,158.81
75635,TC,A,07302,00,154.31,154.31
75635,TC,A,08102,00,165.83,165.83
75635,TC,A,08202,01,173.81,173.81
75635,TC,A,08202,99,163.97,163.97
75635,TC,A,09102,03,182.49,182.49
75635,TC,A,09102,04,188.21,188.21
75635,TC,A,09102,99,172.02,172.02
75635,TC,A,09202,20,181.31,181.31
75635,TC,A,09202,50,181.31,181.31
75635,TC,A,10112,00,156.63,156.63
75635,TC,A,10212,01,182.42,182.42
75635,TC,A,10212,99,160.29,160.29
75635,TC,A,10312,35,162.67,162.67
75635,TC,A,11202,01,165.66,165.66
75635,TC,A,11302,00,176.04,176.04
75635,TC,A,11402,16,156.43,156.43
75635,TC,A,11502,00,167.05,167.05
75635,TC,A,12102,01,177.12,177.12
75635,TC,A,12202,01,211.22,211.22
75635,TC,A,12302,01,192.62,192.62
75635,TC,A,12302,99,181.42,181.42
75635,TC,A,12402,01,207.97,207.97
75635,TC,A,12402,99,195.87,195.87
75635,TC,A,12502,01,186.87,186.87
75635,TC,A,12502,99,164.68,164.68
75635,TC,A,13102,00,193.31,193.31
75635,TC,A,13202,01,208.84,208.84
75635,TC,A,13202,02,213.93,213.93
75635,TC,A,13202,03,196.52,196.52
75635,TC,A,13282,99,170.15,170.15
75635,TC,A,13292,04,212.27,212.27
75635,TC,A,14112,03,177.39,177.39
75635,TC,A,14112,99,164.72,164.72
75635,TC,A,14212,01,213.85,213.85
75635,TC,A,14212,99,188.61,188.61
75635,TC,A,14312,40,186.55,186.55
75635,TC,A,14412,01,185.14,185.14
75635,TC,A,14512,50,177.08,177.08
75635,TC,A,15102,00,159.48,159.48
75635,TC,A,15202,00,163.85,163.85
75801,,C,01112,05,952.86,952.86
75801,,C,01112,09,974.07,974.07
75801,,C,01112,51,892.21,892.21
75801,,C,01112,52,953.01,953.01
75801,,C,01112,53,892.00,892.00
75801,,C,01112,54,746.31,746.31
75801,,C,01112,55,745.94,745.94
75801,,C,01112,56,745.94,745.94
75801,,C,01112,57,745.94,745.94
75801,,C,01112,58,745.94,745.94
75801,,C,01112,59,745.94,745.94
75801,,C,01112,60,745.94,745.94
75801,,C,01112,61,745.94,745.94
75801,,C,01112,62,747.34,747.34
75801,,C,01112,63,790.25,790.25
75801,,C,01112,64,787.51,787.51
75801,,C,01112,65,974.67,974.67
75801,,C,01112,66,823.87,823.87
75801,,C,01112,67,832.60,832.60
75801,,C,01112,68,745.94,745.94
75801,,C,01112,69,745.94,745.94
75801,,C,01112,70,745.94,745.94
75801,,C,01112,75,745.94,745.94
75801,,C,01182,17,802.85,802.85
75801,,C,01182,18,804.02,804.02
75801,,C,01182,71,745.96,745.96
75801,,C,01182,72,811.70,811.70
75801,,C,01182,73,774.06,774.06
75801,,C,01182,74,792.00,792.00
75801,,C,01212,01,772.49,772.49
75801,,C,01312,00,684.65,684.65
75801,,C,02102,01,738.47,738.47
75801,,C,02202,00,630.11,630.11
75801,,C,02302,01,756.62,756.62
75801,,C,02302,99,680.81,680.81
75801,,C,02402,02,833.70,833.70
75801,,C,02402,99,718.69,718.69
75801,,C,03102,00,663.82,663.82
75801,,C,03202,01,684.71,684.71
75801,,C,03302,01,682.14,682.14
75801,,C,03402,02,681.84,681.84
75801,,C,03502,09,645.04,645.04
75801,,C,03602,21,683.59,683.59
75801,,C,04112,01,725.94,725.94
75801,,C,04212,05,631.31,631.31
75801,,C,04312,00,613.77,613.77
75801,,C,04412,09,678.09,678.09
75801,,C,04412,11,681.72,681.72
75801,,C,04412,15,679.60,679.60
75801,,C,04412,18,681.98,681.98
75801,,C,04412,20,625.55,625.55
75801,,C,04412,28,675.24,675.24
75801,,C,04412,31,722.21,722.21
75801,,C,04412,99,650.94,650.94
75801,,C,05102,00,626.51,626.51
75801,,C,05202,00,619.78,619.78
75801,,C,05302,01,653.34,653.34
75801,,C,05302,02,644.73,644.73
75801,,C,05302,99,594.35,594.35
75801,,C,05402,00,631.66,631.66
75801,,C,06102,12,636.80,636.80
75801,,C,06102,15,705.91,705.91
75801,,C,06102,16,693.80,693.80
75801,,C,06102,99,630.27,630.27
75801,,C,06202,00,700.63,700.63
75801,,C,06302,00,654.25,654.25
75801,,C,07102,13,590.40,590.40
75801,,C,07202,01,646.72,646.72
75801,,C,07202,99,609.33,609.33
75801,,C,07302,00,592.68,592.68
75801,,C,08102,00,634.75,634.75
75801,,C,08202,01,664.81,664.81
75801,,C,08202,99,628.38,628.38
75801,,C,09102,03,696.73,696.73
75801,,C,09102,04,718.17,718.17
75801,,C,09102,99,658.13,658.13
75801,,C,09202,20,691.85,691.85
75801,,C,09202,50,691.85,691.85
75801,,C,10112,00,601.09,601.09
75801,,C,10212,01,696.13,696.13
75801,,C,10212,99,614.92,614.92
75801,,C,10312,35,623.19,623.19
75801,,C,11202,01,634.36,634.36
75801,,C,11302,00,672.32,672.32
75801,,C,11402,16,600.92,600.92
75801,,C,11502,00,639.33,639.33
75801,,C,12102,01,676.56,676.56
75801,,C,12202,01,803.04,803.04
75801,,C,12302,01,733.91,733.91
75801,,C,12302,99,692.47,692.47
75801,,C,12402,01,791.31,791.31
75801,,C,12402,99,746.36,746.36
75801,,C,12502,01,712.85,712.85
75801,,C,12502,99,630.85,630.85
75801,,C,13102,00,736.52,736.52
75801,,C,13202,01,794.90,794.90
75801,,C,13202,02,813.73,813.73
75801,,C,13202,03,748.95,748.95
75801,,C,13282,99,650.73,650.73
75801,,C,13292,04,807.35,807.35
75801,,C,14112,03,677.23,677.23
75801,,C,14112,99,630.76,630.76
75801,,C,14212,01,812.20,812.20
75801,,C,14212,99,718.92,718.92
75801,,C,14312,40,710.99,710.99
75801,,C,14412,01,706.33,706.33
75801,,C,14512,50,676.03,676.03
75801,,C,15102,00,611.76,611.76
